run_id,master_seed,derived_seed,fluids,fractions,COP,VHC,W_comp,pareto_rank,crowding_distance
55,123456781,261176942,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.060000;0.100000;0.680000;0.120000;0.040000,4.29442834669,6362435.47692,116429.931911,0,0.117373132203
55,123456781,261176942,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.160000;0.300000;0.420000;0.080000,4.62693353889,6193255.10769,108062.931053,0,0.0893188823132
55,123456781,261176942,R123&R1233ZDE&R141B&R245CA&RE245FA2,0.200000;0.060000;0.560000;0.040000;0.140000,5.03741339118,3402911.18015,99257.289639,0,0.117368305076
55,123456781,261176942,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.060000;0.100000;0.640000;0.160000;0.040000,4.33800362836,6357794.15298,115260.392299,0,0.375372780046
55,123456781,261176942,R123&R1233ZDE&R141B&R245CA&RE245FA2,0.200000;0.120000;0.540000;0.100000;0.040000,5.01253865405,3487734.54853,99749.8542173,0,0.100393277869
55,123456781,261176942,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.060000;0.100000;0.660000;0.140000;0.040000,4.31636037798,6360660.33511,115838.335128,0,0.123664441175
55,123456781,261176942,R1224YDZ&R1233ZDE&R142B&R21&R245CA,0.060000;0.060000;0.420000;0.420000;0.040000,4.59959242788,6203812.70629,108705.283749,0,0.284031465498
56,123456781,389313036,R1224YDZ&R123&R1233ZDE&R1336MZZZ&R21,0.180000;0.040000;0.040000;0.020000;0.720000,5.01039728173,5508211.16854,99792.485882,0,inf
56,123456781,389313036,R123&R1233ZDE&R142B&R21&R245FA,0.020000;0.020000;0.720000;0.220000;0.020000,4.40002763074,6632279.92172,113635.650037,0,inf
56,123456781,389313036,R1233ZDE&R142B&R21&R245CA&R245FA,0.040000;0.200000;0.560000;0.060000;0.140000,4.78245912975,6019835.73637,104548.724084,0,0.325319963496
56,123456781,389313036,R123&R1233ZDE&R1234ZEZ&R142B&R21,0.020000;0.060000;0.120000;0.220000;0.580000,4.77306480575,6116316.74608,104754.496398,0,0.225659857406
56,123456781,389313036,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.100000;0.600000;0.220000;0.040000,4.40275769958,6467172.58441,113565.186666,0,0.499055604207
56,123456781,389313036,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.020000;0.080000;0.120000;0.240000;0.540000,4.7401809289,6119914.79343,105481.205781,0,0.210358348657
56,123456781,389313036,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.040000;0.060000;0.120000;0.260000;0.520000,4.71578071864,6143952.26369,106026.982557,0,0.28824779293
56,123456781,389313036,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.120000;0.300000;0.520000;0.020000,4.70307101774,6307999.24313,106313.512621,0,1.00232111386
56,123456781,389313036,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245FA,0.080000;0.060000;0.160000;0.660000;0.040000,4.97539754533,5776104.42623,100494.482189,0,0.585059178628
56,123456781,389313036,R1233ZDE&R142B&R21&R245FA&RE245FA2,0.020000;0.560000;0.320000;0.080000;0.020000,4.49503045126,6441284.74386,111233.951677,0,1.15746851435
56,123456781,389313036,R1224YDZ&R142B&R21&R245CA&R245FA,0.100000;0.100000;0.740000;0.040000;0.020000,4.95737906879,5981556.60686,100859.74727,0,0.616567798931
56,123456781,389313036,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.140000;0.120000;0.600000;0.040000,4.83840350473,5985831.64613,103339.872235,0,0.587118059966
57,123456781,2836615041,R123&R1234ZEZ&R142B&R21&RE245FA2,0.060000;0.120000;0.460000;0.340000;0.020000,4.49228539444,6210614.10476,111301.922318,0,inf
57,123456781,2836615041,R123&R1234ZEZ&R142B&R21&R245FA,0.060000;0.020000;0.120000;0.740000;0.060000,4.92417213765,6017125.36938,101539.910877,0,1.1818317185
57,123456781,2836615041,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.080000;0.260000;0.520000;0.080000;0.060000,4.69247475364,6065583.84704,106553.583397,0,1.41566067549
57,123456781,2836615041,R123&R1336MZZZ&R141B&R142B&R245CA,0.140000;0.060000;0.700000;0.020000;0.080000,5.04357604174,3371179.67178,99136.0090266,0,0.0624029757675
57,123456781,2836615041,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.120000;0.380000;0.360000;0.100000;0.040000,4.53796759707,6157773.89728,110181.483077,0,0.205219500123
57,123456781,2836615041,R123&R1234ZEZ&R21&R245FA&RE245FA2,0.080000;0.060000;0.720000;0.080000;0.060000,4.98072300076,5606111.16446,100387.032148,0,1.10332589571
57,123456781,2836615041,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.120000;0.420000;0.320000;0.100000;0.040000,4.4943629488,6174841.08071,111250.472135,0,0.1920343084
57,123456781,2836615041,R123&R1233ZDE&R1336MZZZ&R141B&R245CA,0.140000;0.140000;0.060000;0.580000;0.080000,5.02178570669,3457944.73448,99566.1760983,0,0.193010782848
57,123456781,2836615041,R123&R1233ZDE&R1336MZZZ&R141B&RE245FA2,0.140000;0.140000;0.060000;0.600000;0.060000,5.03761696685,3413535.31906,99253.2785423,0,0.104500243668
57,123456781,2836615041,R123&R1336MZZZ&R141B&R245CA&RE245FA2,0.140000;0.100000;0.580000;0.080000;0.100000,5.04797301501,3335482.70527,99049.6578554,0,inf
57,123456781,2836615041,R123&R1233ZDE&R141B&R245CA&RE245FA2,0.140000;0.140000;0.540000;0.080000;0.100000,4.98762964482,3476404.52869,100248.020725,0,0.888045752515
57,123456781,2836615041,R123&R1234ZEZ&R142B&R21&R245FA,0.080000;0.100000;0.380000;0.360000;0.080000,4.5390780769,6073340.17408,110154.527314,0,0.606211764884
58,123456781,3193347767,R1224YDZ&R123&R141B&R245CA&RE245FA2,0.040000;0.240000;0.500000;0.120000;0.100000,4.98914800114,3457905.01911,100217.512065,0,inf
58,123456781,3193347767,R123&R1233ZDE&R142B&R21&R245FA,0.040000;0.040000;0.380000;0.380000;0.160000,4.57852030316,6103619.7354,109205.58759,0,0.415582481799
58,123456781,3193347767,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.040000;0.060000;0.160000;0.400000;0.340000,4.52883162238,6215623.0043,110403.751274,0,0.294198276858
58,123456781,3193347767,R1224YDZ&R123&R1233ZDE&R141B&R245CA,0.060000;0.260000;0.060000;0.480000;0.140000,4.96537951415,3544235.47228,100697.237457,0,0.769583705315
58,123456781,3193347767,R1224YDZ&R141B&R142B&R21&RE245FA2,0.040000;0.040000;0.640000;0.260000;0.020000,4.40232489262,6364036.06698,113576.351631,0,inf
58,123456781,3193347767,R1224YDZ&R123&R141B&R245CA&RE245FA2,0.060000;0.240000;0.500000;0.100000;0.100000,4.9774811833,3465521.05335,100452.413899,0,0.106120692043
58,123456781,3193347767,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.060000;0.080000;0.240000;0.540000;0.080000,4.74426742016,6063675.7605,105390.349177,0,0.767680941351
58,123456781,3193347767,R1233ZDE&R1234ZEZ&R21&R245CA&R245FA,0.160000;0.080000;0.520000;0.100000;0.140000,4.87954151009,5483121.25875,102468.643615,0,0.182843636542
58,123456781,3193347767,R1224YDZ&R123&R21&R245CA&RE245FA2,0.240000;0.060000;0.600000;0.080000;0.020000,4.93851920332,5336674.77995,101244.923714,0,0.778503761825
58,123456781,3193347767,R1224YDZ&R1234ZEZ&R21&R245FA&RE245FA2,0.080000;0.160000;0.560000;0.160000;0.040000,4.86690777017,5657348.84557,102734.636367,0,0.260428859237
58,123456781,3193347767,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245CA,0.060000;0.120000;0.160000;0.520000;0.140000,4.90018461423,5442551.06881,102036.971943,0,0.0928354698452
58,123456781,3193347767,R1224YDZ&R1234ZEZ&R21&R245CA&RE245FA2,0.100000;0.120000;0.580000;0.120000;0.080000,4.90069156178,5414274.51096,102026.416822,0,0.0860931181295
58,123456781,3193347767,R1224YDZ&R1234ZEZ&R142B&R21&RE245FA2,0.080000;0.180000;0.100000;0.600000;0.040000,4.84071512731,5868886.50816,103290.52358,0,0.547605621944
58,123456781,3193347767,R1224YDZ&R1234ZEZ&R142B&R21&RE245FA2,0.080000;0.120000;0.300000;0.460000;0.040000,4.63358459934,6069629.92921,107907.817216,0,0.581789446652
58,123456781,3193347767,R1224YDZ&R1233ZDE&R21&R245CA&R245FA,0.100000;0.160000;0.540000;0.160000;0.040000,4.91548244103,5337195.22563,101719.415337,0,0.149663894947
58,123456781,3193347767,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.040000;0.020000;0.520000;0.340000;0.080000,4.51774163947,6337993.05626,110674.766266,0,0.50413864969
59,123456781,1101656332,R1234ZEZ&R142B&R21&R245CA&R245FA,0.020000;0.840000;0.020000;0.020000;0.100000,4.18566125611,6468550.52882,119455.438318,0,inf
59,123456781,1101656332,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.300000;0.480000;0.020000;0.100000,4.68129016454,6258481.25616,106808.162371,0,0.622621772811
59,123456781,1101656332,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.040000;0.760000;0.020000;0.080000,5.00617293984,6058081.8225,99876.693436,0,0.979148266737
59,123456781,1101656332,R1234ZEZ&R142B&R21&R245CA&R245FA,0.040000;0.660000;0.160000;0.040000;0.100000,4.34415115672,6395277.26716,115097.284133,0,0.765827240768
59,123456781,1101656332,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.080000;0.700000;0.020000;0.100000,4.93739386723,6079216.8984,101267.999565,0,0.548113829836
59,123456781,1101656332,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.220000;0.540000;0.040000;0.100000,4.75471729151,6147282.13737,105158.723294,0,0.594694270848
59,123456781,1101656332,R1224YDZ&R123&R141B&R21&R245CA,0.040000;0.180000;0.720000;0.040000;0.020000,5.10536412514,3418749.57395,97936.2074368,0,inf
59,123456781,1101656332,R1224YDZ&R123&R141B&R21&R245CA,0.080000;0.220000;0.660000;0.020000;0.020000,5.06982213585,3437450.94156,98622.7892422,0,0.145092330509
59,123456781,1101656332,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.480000;0.300000;0.040000;0.100000,4.49327132748,6312000.76723,111277.499968,0,0.796623918214
59,123456781,1101656332,R1224YDZ&R123&R141B&R21&R245CA,0.060000;0.180000;0.660000;0.060000;0.040000,5.0443643641,3491127.19498,99120.5162653,0,0.101876068204
59,123456781,1101656332,R1224YDZ&R123&R141B&R21&R245CA,0.060000;0.180000;0.640000;0.060000;0.060000,5.02993601032,3505051.25868,99404.843118,0,0.0855646415974
59,123456781,1101656332,R1224YDZ&R123&R141B&R21&R245CA,0.080000;0.180000;0.620000;0.060000;0.060000,5.00757872346,3526903.44181,99848.6549313,0,0.88487851479
60,123456781,3698311319,R123&R1233ZDE&R1336MZZZ&R142B&R21,0.080000;0.120000;0.060000;0.020000;0.720000,4.96889744123,5343929.40463,100625.944873,0,0.581862412992
60,123456781,3698311319,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.140000;0.100000;0.040000;0.560000;0.160000,4.89978140364,5529542.17684,102045.368724,0,0.197029072836
60,123456781,3698311319,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.140000;0.100000;0.060000;0.540000;0.160000,4.8476914738,5578373.38163,103141.877469,0,0.467318362232
60,123456781,3698311319,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.060000;0.080000;0.100000;0.240000;0.520000,4.72377558646,6048163.10366,105847.534636,0,0.422511101896
60,123456781,3698311319,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.100000;0.280000;0.440000;0.100000,4.64775916119,6115600.11893,107578.723996,0,0.337197729709
60,123456781,3698311319,R1224YDZ&R123&R141B&R21&RE347MCCHFE7000,0.140000;0.020000;0.040000;0.760000;0.040000,4.96076432348,5355480.91344,100790.919987,0,0.12425990638
60,123456781,3698311319,R1224YDZ&R123&R1234ZEZ&R141B&R21,0.140000;0.040000;0.120000;0.060000;0.640000,4.93546693722,5451312.48759,101307.537131,0,0.181086741623
60,123456781,3698311319,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.100000;0.320000;0.420000;0.080000,4.61874369702,6167836.99681,108254.545565,0,0.591932712324
60,123456781,3698311319,R1224YDZ&R1233ZDE&R142B&R21&R245CA,0.020000;0.080000;0.680000;0.200000;0.020000,4.38173673013,6436114.58362,114110.004958,0,inf
60,123456781,3698311319,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245CA,0.100000;0.120000;0.160000;0.540000;0.080000,4.91007609846,5494114.25977,101831.415639,0,0.1216043645
60,123456781,3698311319,R1224YDZ&R1336MZZZ&R141B&R21&RE245FA2,0.060000;0.020000;0.780000;0.020000;0.120000,5.09280298535,3320365.30832,98177.7621161,0,inf
60,123456781,3698311319,R1224YDZ&R142B&R21&R245CA&R245FA,0.040000;0.620000;0.200000;0.040000;0.100000,4.38807856513,6332639.66341,113945.088398,0,0.294995163248
60,123456781,3698311319,R1224YDZ&R1336MZZZ&R141B&R21&R245CA,0.080000;0.040000;0.660000;0.060000;0.160000,4.97932407932,3501779.16323,100415.235489,0,0.229571922948
60,123456781,3698311319,R123&R1336MZZZ&R141B&R245CA&RE245FA2,0.180000;0.060000;0.560000;0.080000;0.120000,5.0451213204,3358137.42123,99105.6444923,0,0.0224891988056
60,123456781,3698311319,R1336MZZZ&R141B&R21&R245CA&RE245FA2,0.040000;0.660000;0.040000;0.140000;0.120000,5.0430013351,3374720.24835,99147.3066882,0,0.0540254092655
60,123456781,3698311319,R123&R1233ZDE&R1336MZZZ&R141B&R21,0.120000;0.160000;0.040000;0.640000;0.040000,5.04091798754,3491887.8959,99188.2830144,0,0.209913927563
60,123456781,3698311319,R1224YDZ&R123&R1336MZZZ&R141B&RE245FA2,0.040000;0.180000;0.060000;0.600000;0.120000,5.04823320567,3347669.36628,99044.5527434,0,0.137418815611
60,123456781,3698311319,R1224YDZ&R1233ZDE&R142B&R21&R245CA,0.040000;0.080000;0.560000;0.280000;0.040000,4.46255261031,6275234.01287,112043.496999,0,0.73445821898
60,123456781,3698311319,R1233ZDE&R142B&R21&R245CA&R245FA,0.100000;0.220000;0.560000;0.080000;0.040000,4.77886681209,5950833.87168,104627.314311,0,0.494869503193
60,123456781,3698311319,R123&R1233ZDE&R1336MZZZ&R141B&R21,0.120000;0.100000;0.040000;0.580000;0.160000,4.97644402188,3673353.66418,100473.349605,0,0.619127007916
61,123456781,706767762,R1224YDZ&R123&R1233ZDE&R1234ZEZ&R245CA,0.120000;0.260000;0.160000;0.260000;0.200000,5.54040410491,4197757.97288,90246.1247469,0,inf
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.100000;0.660000;0.160000;0.040000,4.33335912623,6484272.66793,115383.928596,0,inf
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.140000;0.300000;0.480000;0.040000,4.67315796269,6266818.70131,106994.029304,0,0.544184546273
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.460000;0.300000;0.060000,4.48608489389,6304869.57628,111455.759716,0,0.423124865036
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.560000;0.200000;0.060000,4.37861704937,6337908.05011,114191.30615,0,0.0855066615038
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.580000;0.180000;0.060000,4.35657698408,6341597.27371,114769.003699,0,0.0989478798606
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.200000;0.520000;0.100000,4.74086247627,6088030.76259,105466.041781,0,0.321808814309
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.120000;0.020000;0.020000;0.700000;0.140000,4.96299916423,5855725.09362,100745.53379,0,1.96781913626
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.540000;0.220000;0.060000,4.40043041188,6333191.97118,113625.248714,0,0.138296886374
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.140000;0.060000;0.140000;0.520000;0.140000,4.76182414328,5880172.78216,105001.777671,0,0.473416851245
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.500000;0.260000;0.080000,4.44591003493,6306376.94928,112462.91447,0,0.169652679494
61,123456781,706767762,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.620000;0.160000;0.060000,4.33426453689,6373848.94252,115359.825351,0,0.106096079021
62,123456781,2952854422,R123&R1234ZEZ&R21&R245CA&RE347MCCHFE7000,0.320000;0.440000;0.080000;0.080000;0.080000,7.25668415303,3895538.24054,68901.9929014,0,inf
62,123456781,2952854422,R1233ZDE&R142B&R21&R245CA&R245FA,0.040000;0.300000;0.560000;0.060000;0.040000,4.74503080005,6204877.62841,105373.393992,0,0.156076299357
62,123456781,2952854422,R1233ZDE&R1234ZEZ&R21&R245CA&R245FA,0.040000;0.180000;0.660000;0.080000;0.040000,4.98222556034,5786630.96552,100356.757025,0,2.55509427271
62,123456781,2952854422,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.020000;0.120000;0.340000;0.480000;0.040000,4.66499822087,6299241.50644,107181.176997,0,0.160317114431
62,123456781,2952854422,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.020000;0.140000;0.460000;0.360000;0.020000,4.54078892887,6425518.39007,110113.023933,0,inf
62,123456781,2952854422,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.160000;0.200000;0.520000;0.060000,4.74597833648,6084590.36884,105352.356153,0,0.0244181331119
62,123456781,2952854422,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.020000;0.160000;0.420000;0.360000;0.040000,4.54711321684,6317715.39211,109959.874794,0,0.117104537708
62,123456781,2952854422,R1233ZDE&R142B&R21&R245CA&R245FA,0.060000;0.180000;0.580000;0.100000;0.080000,4.80961429771,5928173.93165,103958.440127,0,0.261636287586
62,123456781,2952854422,R1233ZDE&R142B&R21&R245CA&R245FA,0.060000;0.240000;0.560000;0.080000;0.060000,4.76857233399,6039542.83465,104853.185604,0,0.0428846238778
62,123456781,2952854422,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.180000;0.180000;0.520000;0.060000,4.75563145451,6052424.28905,105138.508899,0,0.0382372074287
62,123456781,2952854422,R1233ZDE&R142B&R21&R245CA&R245FA,0.060000;0.220000;0.580000;0.080000;0.060000,4.79113493346,6024829.88324,104359.406893,0,0.0808427473402
62,123456781,2952854422,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.140000;0.360000;0.420000;0.040000,4.61220804399,6300452.58232,108407.945876,0,0.118133635549
62,123456781,2952854422,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.180000;0.200000;0.520000;0.040000,4.74555058154,6091099.64074,105361.852415,0,0.0484041203847
63,123456781,3948041608,R1234ZEZ&R1336MZZZ&R142B&R21&R245CA,0.100000;0.020000;0.120000;0.680000;0.080000,4.88121787118,5948355.14324,102433.452715,0,0.401918399172
63,123456781,3948041608,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.060000;0.080000;0.220000;0.540000;0.100000,4.75386158518,5998816.02034,105177.652113,0,0.365326459941
63,123456781,3948041608,R1224YDZ&R1234ZEZ&R1336MZZZ&R21&R245CA,0.080000;0.100000;0.020000;0.680000;0.120000,4.9745462823,5616896.74758,100511.679181,0,0.861982213334
63,123456781,3948041608,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.120000;0.220000;0.480000;0.100000,4.70037019736,6058532.15275,106374.600086,0,0.202090583919
63,123456781,3948041608,R1233ZDE&R141B&R245CA&R245FA&RE347MCCHFE7000,0.060000;0.840000;0.020000;0.040000;0.040000,5.12934953956,3299260.08656,97478.2467336,0,inf
63,123456781,3948041608,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.060000;0.600000;0.140000;0.100000,4.88170154245,5783829.62074,102423.303771,0,0.0851825345432
63,123456781,3948041608,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.100000;0.180000;0.520000;0.100000,4.74653962367,6003368.60627,105339.89804,0,0.0689215512523
63,123456781,3948041608,R123&R1233ZDE&R141B&R245CA&RE245FA2,0.140000;0.060000;0.680000;0.060000;0.060000,5.10006147472,3375291.09977,98038.0339488,0,0.203828551174
63,123456781,3948041608,R1224YDZ&R1234ZEZ&R1336MZZZ&R21&R245FA,0.120000;0.140000;0.020000;0.660000;0.060000,4.94225719454,5712363.76597,101168.348857,0,0.145789148991
63,123456781,3948041608,R123&R141B&R245CA&R245FA&RE245FA2,0.140000;0.660000;0.060000;0.060000;0.080000,5.05857933367,3391159.75846,98841.9805284,0,0.127062059957
63,123456781,3948041608,R123&R1233ZDE&R141B&R245CA&RE245FA2,0.140000;0.080000;0.620000;0.080000;0.080000,5.05308597503,3411036.81526,98949.4345576,0,0.0499720694151
63,123456781,3948041608,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.160000;0.260000;0.460000;0.020000,4.66454967568,6104864.84706,107191.483587,0,0.331199929639
63,123456781,3948041608,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.140000;0.140000;0.020000;0.620000;0.080000,4.93409819695,5747806.86677,101335.640281,0,0.149179840776
63,123456781,3948041608,R123&R1234ZEZ&R142B&R21&R245CA,0.060000;0.120000;0.580000;0.200000;0.040000,4.3652567456,6236937.94417,114540.800035,0,inf
63,123456781,3948041608,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.100000;0.080000;0.020000;0.260000;0.540000,4.73121556524,6027542.28283,105681.086204,0,0.139843478734
63,123456781,3948041608,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.140000;0.140000;0.040000;0.580000;0.100000,4.88791203232,5748006.2823,102293.166631,0,0.144581648797
63,123456781,3948041608,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.140000;0.340000;0.400000;0.060000,4.59664921691,6219458.86167,108774.887185,0,0.867383253934
63,123456781,3948041608,R123&R141B&R21&R245CA&RE347MCCHFE7000,0.120000;0.640000;0.160000;0.040000;0.040000,4.99396864672,3559313.0008,100120.77275,0,0.772240320824
63,123456781,3948041608,R123&R1233ZDE&R141B&R245CA&R245FA,0.180000;0.080000;0.620000;0.060000;0.060000,5.02371347469,3478877.61804,99527.9692042,0,0.118727671263
63,123456781,3948041608,R123&R1233ZDE&R141B&R245CA&R245FA,0.180000;0.080000;0.640000;0.040000;0.060000,5.03847529778,3464876.49895,99236.3702209,0,0.0657222594863
63,123456781,3948041608,R123&R1233ZDE&R141B&R245CA&R245FA,0.120000;0.080000;0.680000;0.060000;0.060000,5.04647487104,3450605.36059,99079.0626679,0,0.0542655835495
63,123456781,3948041608,R123&R1233ZDE&R141B&R245CA&R245FA,0.180000;0.080000;0.600000;0.060000;0.080000,4.995977009,3504929.67687,100080.52461,0,0.101051849327
64,123456781,3877771473,R123&R1336MZZZ&R141B&R245CA&R365MFC,0.160000;0.160000;0.540000;0.060000;0.080000,5.03348409513,3295595.43225,99334.7730022,0,inf
64,123456781,3877771473,R1233ZDE&R142B&R21&R245CA&R245FA,0.060000;0.100000;0.620000;0.080000;0.140000,4.87446494543,5859062.70248,102575.360701,0,0.812487468545
